MARKER_ID,SHOP_NAME,SHOP_ADDRESS,LATITUDE,LONGITUDE
TGDÐ,Nhà thuốc An Khang Vĩnh Bình (Châu Thành),"Xã Vĩnh An, Tỉnh An Giang, Việt Nam",10.4426732,105.1723496
TGDÐ,Nhà thuốc An Khang Thị trấn Thứ Ba,"Tổ 5, Khu phố 2, Xã An Biên, Tỉnh An Giang, Việt Nam",9.8137063,105.0608145
TGDÐ,Nhà thuốc An Khang Chợ Phi Thông,"Tổ 23, ấp Tà Tây, Phường Vĩnh Thông, Tỉnh An Giang, Việt Nam",10.0542578,105.1205295
TGDÐ,Nhà thuốc An Khang Nghĩa Chánh,"Phường Cẩm Thành, Tỉnh Quảng Ngãi, Việt Nam",15.1221676,108.8081166
TGDÐ,Nhà thuốc An Khang Ea Phê,"Đường QL 26, Xã Ea Phê, Tỉnh Đắk Lắk, Việt Nam",12.729594,108.366104
TGDÐ,Nhà thuốc An Khang Đường Quốc Lộ 26,"115 Nguyễn Tất Thành, xã M’Drắk, Tỉnh Đắk Lắk, Việt Nam",12.7530595,108.7382378
TGDÐ,Nhà thuốc An Khang Thanh Điền,"Phường Thanh Điền, Tỉnh Tây Ninh, Việt Nam",11.2943965,106.1142981
TGDÐ,Nhà thuốc An Khang 117 Phạm Như Xương,"117 Phạm Như Xương, Phường Hòa Khánh, Thành phố Đà Nẵng, Việt Nam",16.0641067,108.1523992
TGDÐ,Nhà thuốc An Khang Hai Bà Trưng,"Phường Phú Lợi, Thành phố Cần Thơ, Việt Nam",9.6045517,105.9746775
TGDÐ,Nhà thuốc An Khang Đơn Dương,"QL27, Xã Đơn Dương , Tỉnh Lâm Đồng, Việt Nam",11.7605233,108.4841824
TGDÐ,Nhà thuốc An Khang 257 Nguyễn Tri Phương,"257 Nguyễn Tri Phương, khóm Long Thạnh D, Phường Tân Châu, Tỉnh An Giang, Việt Nam",10.7963338,105.2377498
TGDÐ,Nhà thuốc An Khang 308 Lê Quảng Chí,"308 Lê Quảng Chí, Phường Hòa Xuân, Thành phố Đà Nẵng, Việt Nam",16.0129447,108.2195997
TGDÐ,Nhà thuốc An Khang 190 Nguyễn Phước Lan,"190 Nguyễn Phước Lan, Phường Hòa Xuân, Thành phố Đà Nẵng, Việt Nam",16.019503,108.22859
TGDÐ,Nhà thuốc An Khang Nguyễn Trung Trực,"Đường Nguyễn Trung Trực, Khu Phố 3, Xã Thạnh Hóa, Tỉnh Tây Ninh, Việt Nam",10.657819,106.181836
