MARKER_ID,SHOP_NAME,SHOP_ADDRESS,LATITUDE,LONGITUDE,OPEN_DATE
VNVC,VNVC HẬU NGHĨA,"SỐ 464 Ô 3, KHU A, X.HẬU NGHĨA, TÂY NINH (CÁCH TRƯỜNG PTTH HẬU NGHĨA 100 MÉT)",10.9071173,106.3878398,2023-01-05
VNVC,VNVC NGÃ BẢY HẬU GIANG,"2035 HÙNG VƯƠNG, KV.III, P.NGÃ BẢY, TP.CẦN THƠ",9.8138962,105.817987,2022-12-31
VNVC,VNVC DƯƠNG NỘI,"TẦNG 1-TÒA NHÀ CT4, THE PRIDE, KHU ĐÔ THỊ MỚI AN HƯNG, P.HÀ ĐÔNG, HÀ NỘI (NẰM TRÊN ĐƯỜNG NGUYỄN THANH BÌNH, ĐỐI DIỆN KHU ĐÔ THỊ THE TERA - AN HƯNG)",20.9717677,105.7570392,2022-12-27
VNVC,VNVC QUẬN 9,"SÀI GÒN VILLAS HILL, 99 ĐƯỜNG LÊ VĂN VIỆT, P.TĂNG NHƠN PHÚ, TP.HCM",10.8448511,106.7929063,2022-12-18
VNVC,VNVC TUYÊN QUANG,"207 BÌNH THUẬN, TỔ 13, P.MINH XUÂN, TUYÊN QUANG (GẦN QUẢNG TRƯỜNG NGUYỄN TẤT THÀNH, TRUNG TÂM CHÍNH CỦA TP. TUYÊN QUANG CÁCH 400M)",21.8190277,105.2144759,2022-12-18
VNVC,VNVC BÌNH TÂN 2,"LẦU 1 SIÊU THỊ SÀI GÒN CO.OP BÌNH TÂN 2, 819 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG, TP.HCM",10.76491,106.6015266,2022-11-19
VNVC,VNVC ĐAN PHƯỢNG,"TẦNG 3 – TTTM TUẤN QUỲNH, PHỐ THỤY ỨNG, X.ĐAN PHƯỢNG, HÀ NỘI (NẰM TẠI TRUNG TÂM THỊ TRẤN PHÙNG, TỨC SIÊU THỊ LAN CHI CŨ, ĐỐI DIỆN VỚI TƯỢNG ĐÀI TỔ QUỐC GHI CÔNG, CÁCH 30M)",21.0860623,105.6635774,2022-11-17
VNVC,VNVC LIÊN CHIỂU,"SỐ 161 ÂU CƠ, P.LIÊN CHIỂU, TP.ĐÀ NẴNG",16.0710273,108.1431379,2022-11-13
VNVC,VNVC NGŨ HÀNH SƠN ĐÀ NẴNG,"367 LÊ VĂN HIẾN, P.NGŨ HÀNH SƠN, TP.ĐÀ NẴNG",16.0082795,108.2585022,2022-11-13
VNVC,VNVC HẢI HẬU,"SỐ NHÀ 321 TỔ DÂN PHỐ SỐ 3, P.HẢI HẬU, NINH BÌNH (CÁCH BỆNH VIỆN ĐA KHOA HẢI HẬU 500M, HƯỚNG ĐI XUỐNG THỊ TRẤN CỒN HẢI HẬU)",20.1901654,106.2921951,2022-11-01
VNVC,VNVC PHẠM VĂN ĐỒNG,"SỐ 134 PHẠM VĂN ĐỒNG, P.ĐÔNG NGẠC, HÀ NỘI (CẠNH TRƯỜNG ĐH TÀI CHÍNH – NGÂN HÀNG, GẦN NGÃ TƯ TÂN XUÂN)",21.0762792,105.7857686,2022-10-31
VNVC,VNVC AN NHƠN,"330 TRƯỜNG CHINH, P.AN NHƠN ĐÔNG, GIA LAI",13.8978399,109.1089399,2022-10-24
VNVC,VNVC HOÀI NHƠN,"95 TRẦN HƯNG ĐẠO, P. BỒNG SƠN, GIA LAI",14.4319421,109.0140986,2022-10-16
VNVC,VNVC CHÂU Ổ,"SỐ 496 PHẠM VĂN ĐỒNG, X.BÌNH SƠN, QUẢNG NGÃI",15.2941812,108.7621215,2022-09-21
VNVC,VNVC ĐỨC PHỔ,"SỐ 294 NGUYỄN NGHIÊM, P.ĐỨC PHỔ, QUẢNG NGÃI",14.8173016,108.9532737,2022-09-21
VNVC,VNVC HOẰNG HÓA,"SỐ 216, DT510, X.HOẰNG HÓA, THANH HÓA",19.8374152,105.8506711,2022-09-15
VNVC,VNVC XUÂN MAI,"TỔ 2, KHU TÂN XUÂN, X.XUÂN MAI, HÀ NỘI (NẰM TRÊN TRỤC ĐƯỜNG HỒ CHÍ MINH, ĐỐI DIỆN AO SEN TRƯỜNG HỌC VIỆN LÂM NGHIỆP VIỆT NAM, CÁCH CỔNG TRƯỜNG LÂM NGHIỆP KHOẢNG 200M)",20.9096001,105.5777852,2022-09-15
VNVC,VNVC PHỔ YÊN,"SỐ 588 PHẠM VĂN ĐỒNG, P.PHỔ YÊN, THÁI NGUYÊN",21.4200685,105.8695596,2022-09-14
VNVC,VNVC BẢO LỘC,"SIÊU THỊ SÀI GÒN CO.OP BẢO LỘC, THÁP NƯỚC, TRẦN PHÚ, P.2, BẢO LỘC, LÂM ĐỒNG",11.5440527,107.8027819,2022-08-28
VNVC,VNVC GÒ VẤP,"LẦU 2, TTTM CO.OPMART QUANG TRUNG, 304A QUANG TRUNG, P.THÔNG TÂY HỘI, TP.HCM",10.8349116,106.6621977,2022-08-18
VNVC,VNVC CAI LẬY,"414 QL.1, KP.1, P.CAI LẬY, ĐỒNG THÁP",10.4048338,106.1281988,2022-08-16
VNVC,VNVC CAO LÃNH,"SIÊU THỊ SÀI GÒN CO.OP CAO LÃNH, SỐ 01 NGÔ THỜI NHẬM, P.CAO LÃNH, ĐỒNG THÁP",10.4595786,105.6406737,2022-08-15
VNVC,VNVC CỦ CHI,"1239 TỈNH LỘ 8, ẤP THẠNH AN 2, X.BÌNH MỸ, TP.HCM",10.9838831,106.5799733,2022-08-13
VNVC,VNVC DIỄN CHÂU,"SỐ 9, TỔ 1, KHỐI 3, X.DIỄN CHÂU, NGHỆ AN",18.9845891,105.5997542,2022-07-27
VNVC,VNVC THIỆU HÓA,"TIỂU KHU 02, X.THIỆU HOÁ, THANH HOÁ",19.896419,105.6792865,2022-07-27
VNVC,VNVC TRIỆU SƠN,"53 PHỐ GIẮT, X.TRIỆU SƠN, THANH HOÁ",19.8188895,105.606423,2022-07-27
VNVC,VNVC THỦ ĐỨC 2,"2A ĐƯỜNG BÌNH CHIỂU, P.TAM BÌNH , TP.HCM",10.8729461,106.7328887,2022-07-14
VNVC,VNVC ĐÔ LƯƠNG,"XÓM HOA TRƯỜNG, X.ĐÔ LƯƠNG, NGHỆ AN",18.8999747,105.3155584,2022-06-20
VNVC,VNVC THÁI HÒA,"38 LÊ HỒNG PHONG, KHỐI TÂN THÀNH, P.THÁI HÒA, NGHỆ AN",19.32101,105.4351021,2022-06-19
VNVC,VNVC BẾN LỨC,"TẦNG TRỆT SIÊU THỊ CO.OPMART BẾN LỨC, 61 QL.1A, ẤP BẾN LỨC 4, X.BẾN LỨC, TÂY NINH-",10.6379131,106.4826337,2022-05-27
VNVC,VNVC PHAN THIẾT,"M1, M2, M3, M4 TÔN ĐỨC THẮNG, P.HÀM THẮNG, LÂM ĐỒNG",10.9452711,108.1113164,2022-05-10
VNVC,VNVC THUẬN AN,"TẦNG 02, 2F02 & 2F05, KHU ĐÔ THỊ THE SEASONS BÌNH DƯƠNG, P.LÁI THIÊU, TP.HCM",10.9052777,106.7113087,2022-05-07
VNVC,VNVC MỸ THO 2,"545 LÊ VĂN PHẨM, P.ĐẠO THẠNH, ĐỒNG THÁP",10.3590072,106.3408611,2022-05-03
VNVC,VNVC QUẬN 1,"TẦNG 2, TTTM NOWZONE, 235 NGUYỄN VĂN CỪ, P.CẦU ÔNG LÃNH, TP.HCM",10.7641313,106.6825438,2022-04-29
VNVC,VNVC BÀ RỊA,"TẦNG 3 TTTM GO! BÀ RỊA, SỐ 2A NGUYỄN ĐÌNH CHIỂU, P.BÀ RỊA, TP.HCM",10.4925909,107.1683654,2022-04-02
VNVC,VNVC LONG BÌNH TÂN,"TẦNG TRỆT TTTM GO! ĐỒNG NAI, SỐ 833 XA LỘ HÀ NỘI, KHU PHỐ 1, P.LONG HƯNG, ĐỒNG NAI",10.9067633,106.8510194,2022-03-14
VNVC,VNVC THÁI BÌNH,"TẦNG 1 - TTTM GO! THÁI BÌNH, ĐƯỜNG TRẦN THÁI TÔNG, TỔ 1, P.VŨ PHÚC, HƯNG YÊN (NẰM TẦNG 1 TRUNG TÂM THƯƠNG MẠI GO! THÁI BÌNH, CẠNH GIAN HÀNG HIGHLANDS COFFEE)",20.4391707,106.3217359,2022-03-08
VNVC,VNVC HOÀNG MAI,"KHỐI BẮC MỸ, P.HOÀNG MAI, NGHỆ AN",19.2651614,105.7152897,2022-01-26
VNVC,VNVC TÂY NINH,"TẦNG 2, TTC PLAZA TÂY NINH, SỐ 217-219 ĐƯỜNG 30/4, KHU PHỐ 15, P.TÂN NINH, TÂY NINH",11.3126373,106.0957004,2022-01-13
VNVC,VNVC ĐỨC TRỌNG,"T3-01, T3-02 TẦNG 3, TTTM VÀ DV TÀI CHÍNH SACOMBANK (TTC PLAZA ĐỨC TRỌNG), SỐ 713 QL.20, X.ĐỨC TRỌNG, LÂM ĐỒNG",11.727942,108.370906,2021-07-30
VNVC,VNVC BÌNH PHƯỚC,"SỐ 1109 PHÚ RIỀNG ĐỎ, P.BÌNH PHƯỚC, ĐỒNG NAI (ĐỐI DIỆN SIÊU THỊ ĐIỆN MÁY XANH)",11.5359451,106.9012047,2021-06-12
VNVC,VNVC CÀ MAU,"138-140 NGÔ QUYỀN, P.AN XUYÊN, CÀ MAU",9.1832195,105.1413818,2021-06-08
VNVC,VNVC YÊN BÁI,"SỐ 34 NGUYỄN VĂN CỪ, P.YÊN BÁI, LÀO CAI (CÁCH 100M VỚI ĐƯỜNG ĐIỆN BIÊN, TUYẾN ĐƯỜNG CHÍNH CỦA TP. YÊN BÁI)",21.7209359,104.9178283,2021-06-06
VNVC,VNVC ĐỒNG HỚI,"TẦNG 1 (TẦNG TRỆT) TRUNG TÂM MUA SẮM HIẾU HẰNG, SỐ 58A NGUYỄN HỮU CẢNH, P. ĐỒNG HỚI, QUẢNG TRỊ",17.4635446,106.6200331,2021-05-15
VNVC,VNVC VĨNH LONG,"SỐ 170/2 PHẠM HÙNG, P.LONG CHÂU, TỈNH VĨNH LONG",10.2587986,105.952277,2021-05-10
VNVC,VNVC BẾN TRE,"TẦNG 2 TTTM GO! BẾN TRE, KP.1 (THỬA ĐẤT SỐ 558, TỜ BẢN ĐỒ SỐ 16), VÕ NGUYÊN GIÁP, P.SƠN ĐÔNG, VĨNH LONG",10.2542889,106.3604325,2021-04-26
VNVC,VNVC TÂN PHÚ,"TẦNG 1, TOÀ NHÀ ORIENTAL PLAZA, 685 ÂU CƠ, P.TÂN PHÚ, TP.HCM (NGAY TOP MARKET)",10.7893902,106.6396305,2021-04-07
VNVC,VNVC LONG BIÊN,"SỐ 69A1, ĐƯỜNG HOÀNG NHƯ TIẾP, PHƯỜNG BỒ ĐỀ, QUẬN LONG BIÊN, THÀNH PHỐ HÀ NỘI",21.04572145853551,105.87987687103978,2021-01-30
VNVC,VNVC LONG THÀNH,"115B LÊ DUẨN, KHU PHƯỚC HẢI, X.LONG THÀNH, ĐỒNG NAI",10.7926906,106.9466035,2021-01-28
VNVC,VNVC HÀ TĨNH,"158 TRẦN PHÚ, P.THÀNH SEN, HÀ TĨNH",18.3467984,105.8884587,2021-01-27
VNVC,VNVC HẢI PHÒNG,"THỬA ĐẤT SỐ 11, LÔ 30A, KHU ĐÔ THỊ MỚI NGÃ 5 SÂN BAY CÁT BI, LÊ HỒNG PHONG, P.GIA VIÊN, TP.HẢI PHÒNG (CẠNH TÒA NHÀ NGÂN HÀNG BIDV, ĐỐI DIỆN KHO BẠC NHÀ NƯỚC, KHOẢNG 200M)",20.8587184,106.697429,2021-01-06
VNVC,VNVC BÌNH THẠNH,"L1-07,08 TẦNG 01 KHỐI A&C CAO ỐC CHUNG CƯ RICHMOND CITY, 207C NGUYỄN XÍ, P. BÌNH THẠNH, TP.HCM (GẦN CẦU ĐỎ)",10.8163067,106.7060401,2020-12-30
VNVC,VNVC QUẬN 7,"CỬA HÀNG SỐ 0.11A,0.15,0.17 KHU DÂN CƯ ĐA HỢP TẠI LÔ S6-1, KHU A - KHU ĐÔ THỊ MỚI NAM THÀNH PHỐ, 89 NGUYỄN LƯƠNG BẰNG, P.TÂN MỸ, TP.HCM",10.7195933,106.7279216,2020-12-16
VNVC,VNVC HƯNG YÊN,"601 NGUYỄN VĂN LINH, P.PHỐ HIẾN, HƯNG YÊN (NẰM TRÊN TRỤC ĐƯỜNG CHÍNH CỦA THÀNH PHỐ, CÁCH NGÃ TƯ CHỢ GẠO 500M, CÁCH QUẢNG TRƯỜNG TRUNG TÂM THÀNH PHỐ 2KM)",20.6698073,106.0592745,2020-12-02
VNVC,VNVC QUY NHƠN,"07 LÊ DUẨN, P. QUY NHƠN, GIA LAI",13.765576,109.2216784,2020-11-24
VNVC,VNVC LONG KHÁNH,"93-95 NGUYỄN THỊ MINH KHAI, KHU PHỐ 6, P.LONG KHÁNH, ĐỒNG NAI",10.9282637,107.2510978,2020-11-17
VNVC,VNVC SƠN TÂY,"1 LA THÀNH, P.SƠN TÂY, HÀ NỘI (NẰM TRONG KHU CÔNG NGHIỆP PHÚ THỊNH, PHÍA TRƯỚC LÀ QUỐC LỘ 32C)",21.1465663,105.4988662,2020-11-06
VNVC,VNVC TAM KỲ,"01 TRẦN QUÝ CÁP, P.BÀN THẠCH, TP.ĐÀ NẴNG",15.5799326,108.4731368,2020-10-05
VNVC,VNVC NGUYỄN THÁI HỌC,"TẦNG B1 TÒA NHÀ DOJI TOWER, 05 LÊ DUẨN, P.BA ĐÌNH, HÀ NỘI (CÁCH 15M TỪ TÒA NHÀ DOJI, MẶT ĐƯỜNG NGUYỄN THÁI HỌC GẦN PHỐ ĐÌNH NGANG)",21.0285155,105.8420566,2020-08-27
VNVC,VNVC VŨNG TÀU,"TẦNG TRỆT, BLOCK B CHUNG CƯ VŨNG TÀU MELODY, 149 VÕ THỊ SÁU, P. VŨNG TÀU, TP.HCM",10.337746,107.0862517,2020-07-25
VNVC,VNVC THÀNH PHỐ HUẾ,"56 NGÔ QUYỀN, P.THUẬN HÓA, TP.HUẾ (SÁT NGAY CẠNH BÊN TRUNG TÂM TRUYỀN HÌNH VIỆT NAM TẠI HUẾ - VTV8)",16.4630018,107.5901416,2020-07-24
VNVC,VNVC BUÔN MA THUỘT,"7 CHU VĂN AN, P.TÂN AN, ĐẮK LẮK (KHÁCH SẠN MƯỜNG THANH)",12.6942453,108.0629203,2020-07-15
VNVC,VNVC BÌNH TÂN,"175-177-179 VÀNH ĐAI TRONG, P. AN LẠC, TP.HCM",10.7467475,106.6148595,2020-07-08
VNVC,VNVC BẮC GIANG,"TẦNG 1, TÒA NHÀ SUN CITY – SỐ 1B HÙNG VƯƠNG, P.BẮC GIANG, BẮC NINH (KHU VUI CHƠI SUN CITY CŨ, CẠNH NGÂN HÀNG SHB VÀ ĐIỆN MÁY VĂN CHIẾN)",21.2739422,106.2031763,2020-07-01
VNVC,VNVC ĐÔNG ANH,"THÔN ĐẢN MỖ, X.ĐÔNG ANH, HÀ NỘI (CÁCH ĐƯỜNG CAO LỖ, TUYẾN ĐƯỜNG TRỤC TRUNG TÂM HUYỆN KHOẢNG 500M)",21.1498822,105.8464115,2020-06-22
VNVC,VNVC MỸ ĐÌNH,"TẦNG 1, 2 - THÁP R1 TÒA NHÀ FLORENCE, 28 TRẦN HỮU DỰC, P.TỪ LIÊM, HÀ NỘI (NẰM TRÊN MẶT ĐƯỜNG TRẦN HỮU DỰC THUỘC TÒA NHÀ FLORENCE, ĐỐI DIỆN CÁCH CUNG THỂ THAO MỸ ĐÌNH 750 M)",21.0304922,105.761387,2020-06-12
VNVC,VNVC DĨ AN,"CHARM PLAZA, 30 DT743C, KHU PHỐ THỐNG NHẤT, P.DĨ AN, TP.HCM",10.9085556,106.7424732,2020-06-11
VNVC,VNVC THỦ ĐỨC,"TẦNG 2, TTTM MERRY PLAZA MOONLIGHT RESIDENCES, 102 ĐẶNG VĂN BI, P.THỦ ĐỨC, TP.HCM",10.8442293,106.7625239,2020-06-03
VNVC,VNVC TRUNG SƠN BÌNH CHÁNH,"TẦNG 2, CAO ỐC CHUNG CƯ SAIGON MIA, 9A CHUNG CƯ CỤM III,IV - KHU DÂN CƯ TRUNG SƠN, X.BÌNH HƯNG, TP.HCM",10.733100000000002,106.68921259999999,2020-05-31
VNVC,VNVC NINH BÌNH,"2 TÔN ĐỨC THẮNG, P.HOA LƯ, NINH BÌNH",20.2651142,105.9773308,2020-05-30
VNVC,VNVC TÂN AN LONG AN,"SỐ 126 HÙNG VƯƠNG NỐI DÀI, P.LONG AN, TÂY NINH (CẠNH TRUNG TÂM THƯƠNG MẠI VIỆT ẤN)",10.5458303,106.4012261,2020-05-14
VNVC,VNVC VĨNH YÊN,"SỐ 777 NGUYỄN TẤT THÀNH, P.VĨNH YÊN, PHÚ THỌ (NẰM TRÊN 777 NGUYỄN TẤT THÀNH, P.VĨNH YÊN, PHÚ THỌ, CÁCH NGÃ TƯ T50 KHOẢNG 400M)",21.3095575,105.5834899,2020-05-14
VNVC,VNVC THÁI NGUYÊN,"SỐ 38 MINH CẦU KÉO DÀI, P.PHAN ĐÌNH PHÙNG, THÁI NGUYÊN",21.5939684,105.832877,2020-05-07
VNVC,VNVC BẮC NINH,"SỐ 458 NGUYỄN VĂN CỪ, P.VÕ CƯỜNG, BẮC NINH (MẶT ĐƯỜNG NGUYỄN VĂN CỪ, ĐỐI DIỆN PHÒNG CẢNH SÁT GIAO THÔNG TỈNH BẮC NINH, CÁCH VÒNG XUYẾN NGUYỄN VĂN CỪ 250M)",21.1666299,106.044806,2020-04-24
VNVC,VNVC QUẬN 12,"SỐ 8 NGUYỄN THỊ TRÊN, P. TRUNG MỸ TÂY, TP.HCM",10.8480932,106.6140583,2020-04-24
VNVC,VNVC LONG XUYÊN,"SỐ 1/22 TRẦN HƯNG ĐẠO, P.MỸ THỚI, AN GIANG (ĐỐI DIỆN CÔNG VIÊN MỸ THỚI)",10.3557509,105.457792,2020-03-27
VNVC,VNVC MỸ THO,"290 - 292 HÙNG VƯƠNG, P.ĐẠO THẠNH, ĐỒNG THÁP",10.3734065,106.3653404,2020-03-21
VNVC,VNVC RẠCH GIÁ,"LÔ P1 - 17, 18 ĐƯỜNG 3/2, KHU ĐÔ THỊ MỚI PHÚ CƯỜNG, P.RẠCH GIÁ, AN GIANG",9.9744799,105.095619,2020-03-17
VNVC,VNVC NAM ĐỊNH,"124 ĐÔNG A, P.NAM ĐỊNH, NINH BÌNH (NẰM TRONG KHU ĐÔ THỊ HÒA VƯỢNG, CÁCH BỆNH VIỆN ĐA KHOA SÀI GÒN 200M, CÁCH VÒNG XUYẾN BIGC (TTTM GO!) 100M)",20.4373924,106.155518,2020-01-14
VNVC,VNVC CẦN THƠ,"SỐ 576-576A ĐƯỜNG 30/4, P.TÂN AN, TP.CẦN THƠ",10.0159698,105.7640436,2019-11-21
VNVC,VNVC PHÚ THỌ,"LÔ CC17, QUẢNG TRƯỜNG HÙNG VƯƠNG, P.VIỆT TRÌ, PHÚ THỌ (SÁT QUẢNG TRƯỜNG HÙNG VƯƠNG THÀNH PHỐ VIỆT TRÌ, TRONG TÒA NHÀ KHÁCH SẠN MƯỜNG THANH: CÁCH 20M)",21.3144034,105.3924864,2019-10-02
VNVC,VNVC THANH HÓA,"8A BÙI KHẮC NHẤT, KHU DÂN CƯ AN PHÚ HƯNG, P.HẠC THÀNH, THANH HÓA(PHÍA SAU TÒA NHÀ VIETTEL)",19.8040723,105.79141,2019-07-08
VNVC,VNVC HẠ LONG,"TẦNG 1, CHUNG CƯ LIDECO HẠ LONG, TRẦN HƯNG ĐẠO, P.HỒNG GAI, QUẢNG NINH (MẶT ĐƯỜNG TRẦN HƯNG ĐẠO, ĐỐI DIỆN TRƯỜNG TIỂU HỌC TRẦN HƯNG ĐẠO, GẦN CHỢ HẠ LONG 2 CÁCH NGÃ TƯ LOONG TOÒNG 450M)",20.9554366,107.0852301,2019-05-28
VNVC,VNVC ĐÀ NẴNG,"LÔ 02,03-A4.3 KHU CÔNG VIÊN BẮC TƯỢNG ĐÀI, P.HÒA CƯỜNG, TP.ĐÀ NẴNG (ĐẦU ĐƯỜNG VÀO ĐẢO XANH, CHÂN CẦU TRẦN THỊ LÝ)",16.0487085,108.2253732,2019-05-15
VNVC,VNVC THÀNH PHỐ VINH,"17B MAI HẮC ĐẾ, P.VINH HƯNG, NGHỆ AN",18.6958387,105.6746932,2019-05-11
VNVC,VNVC HÀ ĐÔNG,"TẦNG 3, TÒA NHÀ NEW SKYLINE, KHU ĐÔ THỊ MỚI VĂN QUÁN - YÊN PHÚC, P.HÀ ĐÔNG, HÀ NỘI",20.9763774,105.7894287,2019-04-12
VNVC,VNVC LÊ ĐẠI HÀNH,"TẦNG 2, TTTM FLEMINGTON, CAO ỐC BẢO GIA, 184 LÊ ĐẠI HÀNH, P.PHÚ THỌ, TP.HCM",10.764909,106.6556152,2018-10-31
VNVC,"VNVC CÔNG VIÊN THANH LỄ, BÌNH DƯƠNG","567 ĐẠI LỘ BÌNH DƯƠNG, P.THỦ DẦU MỘT, TP.HCM",10.9895983,106.6587761,2018-10-31
VNVC,VNVC CANTAVIL AN PHÚ,"TẦNG 2, KHU PHỨC HỢP CANTAVIL AN PHÚ, 1 SONG HÀNH VÕ NGUYÊN GIÁP, P.BÌNH TRƯNG, TP.HCM",10.8015827,106.7469648,2018-07-28
VNVC,VNVC ĐỒNG NAI,"22 ĐOÀN VĂN CỰ, KHU PHỐ 9, P.TAM HIỆP, ĐỒNG NAI (CẠNH UBND PHƯỜNG)",10.9467988,106.8580022,2018-07-24
VNVC,VNVC ICON 4 CẦU GIẤY,"TÒA NHÀ ICON 4, SỐ 243A ĐÊ LA THÀNH, P.LÁNG, HÀ NỘI (TÒA NHÀ ICON4 CẦU GIẤY, CẠNH TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI, MẶT ĐƯỜNG HUỲNH THÚC KHÁNG KÉO DÀI, GẦN ĐẠI SỨ QUÁN NGA)",21.0278773,105.8044545,2018-06-25
VNVC,VNVC HOÀNG VĂN THỤ,"198 HOÀNG VĂN THỤ, P.ĐỨC NHUẬN, TP.HCM",10.8002471,106.6726532,2017-12-01
VNVC,VNVC TRƯỜNG CHINH,"180 TRƯỜNG CHINH, P.KIM LIÊN, HÀ NỘI (GẦN ĐỐI DIỆN BẢO TÀNG PHÒNG KHÔNG - KHÔNG QUÂN (CÁCH 200M))",21.0002016,105.8320587,2017-06-29
