MARKER_ID,SHOP_NAME,SHOP_ADDRESS,LATITUDE,LONGITUDE,LIST_ATT
VXLC,"58090-VX DAG 140 Trần Nhân Tông, P. Điện Bàn","140 Trần Nhân Tông, P. Vĩnh Điện, TX. Điện Bàn, Tỉnh Quảng Nam",15.891497,108.247685,Bệnh viện; Phòng khám / TYT; Trường học
VXLC,"58091-VX HNI Quốc Lộ 32, X. Hoài Đức","Quốc Lộ 32, Thôn Cao Trung, X. Đức Giang, H. Hoài Đức, TP. Hà Nội",21.072974,105.701737,Ðối thủ; Trường học
VXLC,"58092-VX HNI 78 Trịnh Đình Cửu, P. Phương Liệt","78 Trịnh Đình Cửu, P. Định Công, Q. Hoàng Mai, TP. Hà Nội",20.985088,105.834327,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58093-VX HNI 128 Tỉnh Lộ 419, X. Thạch Thất","128 Tỉnh Lộ 419, TT. Liên Quan, H. Thạch Thất, TP. Hà Nội",21.058041,105.574996,Chợ; Ðối thủ; Trường học
VXLC,"58094-VX DLK 35 Lý Thường Kiệt, P. Buôn Ma Thuột","35 Lý Thường Kiệt, P. Thống Nhất, TP. Buôn Mê Thuột, Tỉnh Đắk Lắk",12.680143,108.043368,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58095-VX HCM 278 Phạm Ngũ Lão, P. Hạnh Thông","278 Phạm Ngũ Lão, P. 7, Q. Gò Vấp, TP. Hồ Chí Minh",10.826211,106.680361,Bệnh viện; Chợ; Ðối thủ; Trường học
VXLC,"58096-VX VLG 17A Đường 29/3, X. Ba Tri","17A Đường 29/3, TT. Ba Tri, H. Ba Tri, Tỉnh Bến Tre",10.041919,106.593731,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58097-VX KHA 226 Thống Nhất, P. Phan Rang","226 Thống Nhất, P. Phủ Hà, TP. Phan Rang - Tháp Chàm, Tỉnh Ninh Thuận",11.573905,108.991476,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58098-VX TNH 148 Quốc Lộ N2, X. Hậu Nghĩa","148 Quốc Lộ N2, TT. Hậu Nghĩa, H. Đức Hòa, Tỉnh Long An",10.894266,106.392879,Ðối thủ; Trường học
VXLC,"58099-VX HCM 261-263 Khánh Hội, P. Khánh Hội","261-263 Khánh Hội, P. 2, Q. 4, TP. Hồ Chí Minh",10.759687,106.698278,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58100-VX HNI Khu D Tổ 5, X. Sóc Sơn","Khu D, Tổ 5, TT. Sóc Sơn, H. Sóc Sơn, Hà Nội",21.256396,105.848186,Chợ; Ðối thủ; Trường học
VXLC,"58101-VX PTO 2079 Hùng Vương, P. Việt Trì","2079 Hùng Vương, P. Gia Cẩm, TP. Việt Trì, Tỉnh Phú Thọ",21.319783,105.386706,Chợ; Phòng khám / TYT; Trường học
VXLC,"58102-VX DAG 125 Lý Thái Tổ, P. Thanh Khê","125 Lý Thái Tổ, P. Thạc Gián, Q. Thanh Khê, TP. Đà Nẵng",16.066025,108.207123,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58103-VX LĐG 384 Thống Nhất, P. La Gi","384 Thống Nhất, P. Tân Thiện, TX. La Gi, Tỉnh Bình Thuận",10.673891,107.757491,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58104-VX HCM 124/1H-124/1S Nguyễn Ảnh Thủ, X. Bà Điểm","124/1H-124/1S Nguyễn Ảnh Thủ, X. Trung Chánh, H. Hóc Môn, TP. Hồ Chí Minh",10.861603,106.611072,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58105-VX HCM 408 Lê Trọng Tấn, P. Tây Thạnh","408 Lê Trọng Tấn, P. Tây Thạnh, Q. Tân Phú, TP. Hồ Chí Minh",10.808648,106.618128,Ðối thủ; Trường học
VXLC,"58106-VX HCM 154-156 Dương Bá Trạc, P. Chánh Hưng","154-156 Dương Bá Trạc, P. 2, Q. 8, TP. Hồ Chí Minh",10.747552,106.688581,Bệnh viện; Chợ; Ðối thủ; Trường học
VXLC,"58107-VX HCM 639-641 Đường 30/4, P. Rạch Dừa","639-641 Đường 30/4, P. Rạch Dừa, TP.Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu",10.399904,107.116581,Chợ; Phòng khám / TYT; Trường học
VXLC,"58108-VX HNI Tầng 1 Tòa Nhà CT4A, KĐT Bắc Linh Đàm, P. Định Công","Tầng 1, Tòa Nhà CT4A, KĐT Bắc Linh Đàm, P. Đại Kim, Q. Hoàng Mai, TP. Hà Nội",20.969536,105.829209,Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58109-VX HNI 99-101 Quảng Oai, X. Quảng Oai","99-101 Quảng Oai, TT. Tây Đằng, H. Ba Vì, TP. Hà Nội",21.198342,105.424538,Trường học
VXLC,"58110-VX AGG 1382 Trần Hưng Đạo, P. Long Xuyên","1382 Trần Hưng Đạo, P. Mỹ Xuyên, TP. Long Xuyên, Tỉnh An Giang",10.377631,105.439839,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
VXLC,"58111-VX QNH Lô 7, 8 Trần Hưng Đạo, P. Hồng Gai","Lô 7, 8 Trần Hưng Đạo, P. Bạch Đằng, TP. Hạ Long, Tỉnh Quảng Ninh",20.952625,107.085368,Bệnh viện; Chợ; Ðối thủ; Phòng khám / TYT; Trường học
